3746655,1
3757561,1
3715388,1
3703597,0
3694953,0
3748958,0
3726895,1
3660326,0
3685697,0
3734331,1
3653935,0
3685157,1
3727904,0
3708975,1
3724437,0
3717648,0
3733986,0
3679931,0
3710697,0
3739494,0
3698323,0
3729223,0
3708131,1
3647200,0
3641908,0
3639836,0
3719747,0
3691308,0
3706911,1
3720457,0
3731000,0
3724079,0
3704537,0
3720907,0
3704818,0
3673148,1
3752108,0
3671357,0
3752871,0
3685941,0
3678653,0
3691800,1
3715409,0
3755459,1
3681009,1
3733326,0
3747927,1
3755430,1
3742240,0
3650665,0
3692043,0
3729380,0
3687612,0
3666306,0
3682463,0
3737793,0
3663638,0
3705038,0
3657212,0
3640444,0
3646154,0
3667388,1
3662191,1
3698498,0
3679103,0
3729085,0
3660663,1
3647367,0
3655876,0
3713888,0
3647265,1
3703184,1
3710059,1
3726009,1
3747496,0
3652532,0
3678457,0
3716964,0
3684060,0
3648656,0
3747753,0
3744414,0
3711755,0
3741736,0
3682087,0
3645831,1
3719741,0
3700291,0
3729257,0
3703447,0
3668876,0
3668436,1
3731451,0
3737635,0
3726359,0
3702004,1
3741024,1
3680209,0
3710267,1
3724014,1
3697069,0
3681807,0
3654182,0
3701444,0
3732299,0
3737373,1
3744566,0
3732058,0
3660568,0
3745138,0
3749558,0
3643533,0
3734231,0
3719983,1
3703459,0
3657530,0
3655119,0
3658222,1
3688532,0
3686471,0
3701483,1
3684509,0
3740095,1
3724211,0
3747833,0
3685924,0
3687243,1
3689448,0
3660401,0
3706718,0
3659144,0
3657923,1
3755743,0
3739555,0
3660306,0
3646710,0
3705969,0
3705007,0
3699486,1
3670445,0
3681469,0
3690612,0
3693345,1
3755495,0
3664872,1
3675802,0
3704278,0
3727422,1
3664818,1
3659018,0
3708679,1
3643801,0
3739471,1
3701085,0
3716754,1
3669149,0
3708112,0
3745652,0
3671898,0
3675616,0
3656933,0
3726168,0
3726477,0
3699733,1
3665016,0
3648189,0
3736384,0
3701301,0
3742636,0
3711813,0
3714940,0
3662221,0
3744093,1
3642854,0
3661287,1
3659241,0
3676768,0
3646489,1
3649149,0
3659017,0
3747472,0
3682267,0
3684854,0
3746939,0
3650044,0
3747931,0
3652717,0
3752487,0
3688579,0
3712581,0
3703825,0
3758852,0
3709849,1
3666259,0
3755302,0
3645414,0
3728718,0
3736364,0
3652613,0
3676043,1
3731770,0
3688975,0
3742333,1
3675472,0
3653748,0
3705105,0
3646329,0
3671733,0
3642860,0
3686891,0
3703709,0
3715310,0
3741323,0
3702803,1
3730352,1
3723252,0
3698847,0
3757321,0
3703776,0
3728086,0
3643043,0
3671547,1
3710190,0
3705950,1
3690436,0
3683007,0
3671473,0
3661174,0
3640569,0
3723814,0
3662225,0
3718354,1
3740462,0
3708081,0
3720109,0
3678260,0
3711104,0
3676884,0
3751133,0
3726203,0
3707079,0
3670016,0
3668418,0
3646247,0
3715617,0
3666650,0
3679807,0
3747499,0
3673584,0
3669556,0
3710638,0
3650081,0
3741315,1
3690954,0
3688935,0
3711328,0
3735063,0
3644617,1
3680117,0
3723526,0
3733848,0
3658137,0
3688760,0
3642986,0
3696635,0
3711541,0
3719512,0
3641201,0
3688262,1
3687717,0
3669313,1
3758374,0
3710320,0
3680878,0
3668843,0
3710752,0
3695551,0
3737487,1
3643745,1
3643223,0
3755208,0
3718997,0
3741806,0
3742499,0
3752343,0
3702912,1
3719654,0
3652628,0
3702390,1
3693445,0
3691028,0
3741543,1
3669905,0
3667511,0
3658765,0
3690117,0
3724674,0
3737729,0
3740867,0
3654357,0
3717866,0
3672921,0
3643011,0
3745482,0
3757016,1
3706530,0
3751337,0
3740639,0
3704310,0
3736994,0
3748668,0
3659335,0
3728244,1
3645743,0
3646843,0
3714427,0
3671562,0
3743871,1
3656420,0
3645607,0
3656781,0
3676102,1
3732195,1
3642448,0
3667057,0
3699665,1
3757116,0
3751163,0
3705927,1
3658493,0
3730398,0
3727287,1
3741963,0
3662803,0
3672827,0
3676075,1
3703319,0
3711306,0
3738956,1
3696533,0
3669551,0
3741948,0
3684944,0
3715248,0
3666394,0
3643340,0
3695513,0
3710773,0
3691607,0
3681478,0
3686783,0
3742979,0
3718837,0
3693556,0
3666338,0
3719615,0
3680988,0
3678405,0
3658553,0
3725326,0
3686474,0
3728190,0
3721153,0
3695790,0
3732638,0
3714315,0
3655325,0
3645255,0
3740930,0
3650216,1
3703278,0
3651376,0
3736666,0
3730511,0
3695443,0
3756748,0
3717232,0
3733012,0
3680636,0
3679945,0
3743610,0
3641589,1
3673772,0
3691963,0
3716993,0
3716318,0
3715876,1
3664968,1
3655813,1
3659041,0
3679088,0
3711445,0
3743580,1
3713066,0
3707986,0
3708672,0
3723973,0
3664704,1
3682169,0
3684319,0
3736316,0
3662605,0
3714931,0
3702996,0
3742628,0
3748015,0
3666710,0
3645443,0
3656505,0
3673596,1
3673542,0
3757208,1
3683899,0
3675172,0
3747584,0
3756498,0
3751834,0
3758161,0
3747035,0
3718380,0
3718516,0
3661451,0
3707235,1
3724473,0
3673857,1
3701935,0
3649370,0
3664488,1
3645601,0
3641310,0
3709030,0
3661466,0
3727922,0
3696498,0
3684610,0
3714831,0
3731148,0
3645260,0
3712840,0
3647022,0
3660046,0
3726118,0
3749279,0
3649844,0
3753538,1
3749561,0
3734560,0
3688694,0
3754174,0
3750018,0
3681302,1
3735268,0
3730483,1
3728654,0
3682068,0
3639762,1
3725352,0
3700485,1
3719481,0
3646803,0
3675599,0
3717059,1
3744517,0
3659842,0
3757078,0
3753131,0
3720393,0
3681270,0
3702943,0
3731076,0
3739910,0
3647195,0
3643661,0
3654568,0
3727082,0
3707800,0
3639639,0
3738729,0
3689345,0
3694557,1
3655426,0
3722437,0
3661178,0
3653036,0
3744687,0
3756447,0
3654796,0
3750142,0
3700602,0
3641044,0
3746736,0
3752676,1
3739935,0
3684699,0
3711042,0
3758308,0
3657167,0
3714853,0
3653313,0
3756687,0
3642934,0
3740400,0
3728133,0
3649601,0
3687864,0
3642113,0
3705582,0
3643762,0
3647287,1
3757849,0
3750571,0
3688597,0
3651007,0
3698341,0
3731362,0
3745176,0
3675058,0
3698370,0
3647260,0
3723826,0
3649078,1
3649818,1
3673955,0
3703247,0
3719839,0
3746641,0
3756788,0
3651529,0
3729253,0
3663288,0
3685408,0
3698972,0
3651544,0
3640695,0
3723246,0
3681404,1
3682786,0
3708012,0
3714033,0
3694013,0
3726834,0
3732512,1
3709724,0
3742000,0
3690960,0
3648404,0
3732107,0
3736986,0
3723365,1
3758342,0
3718798,0
3716258,0
3746163,0
3700502,0
3754543,0
3699718,0
3657452,0
3753878,0
3655392,0
3705117,0
3662212,0
3737972,0
3666926,1
3740385,0
3731258,0
3665067,0
3647524,0
3751398,1
3647119,0
3736195,0
3717332,0
3679105,0
3651968,0
3722265,0
3640931,0
3641485,0
3736209,0
3736904,1
3747145,1
3735638,0
3647469,0
3706036,1
3695817,0
3704876,0
3748083,1
3640642,0
3753554,0
3738493,0
3673721,0
3689915,0
3730158,1
3752803,0
3748444,1
3747549,0
3652920,0
3726448,0
3687106,0
3646834,0
3726689,0
3711146,0
3640130,1
3704078,0
3667321,1
3709494,0
3656014,0
3688756,0
3702646,0
3729120,0
3728602,1
3675548,0
3640750,0
3656098,0
3743381,0
3751594,0
3649322,0
3643965,0
3687474,0
3684387,0
3698874,1
3727074,0
3724685,0
3672024,0
3720340,1
3686370,0
3727754,1
3639912,0
3725239,1
3648823,1
3661745,0
3704239,0
3757433,0
3697846,0
3685253,0
3658260,0
3654987,1
3677113,1
3662120,0
3671004,0
3723940,1
3662035,0
3649239,0
3692183,0
3698989,0
3654634,0
3742161,0
3751867,0
3709925,0
3750437,0
3704466,0
3715368,0
3749344,0
3720951,0
3731293,0
3713616,0
3737590,0
3752642,0
3742889,0
3647885,0
3713741,0
3737657,0
3666158,1
3712563,1
3660582,0
3750084,0
3684494,0
3702813,0
3744287,1
3752008,0
3647103,0
3667062,0
3650435,0
3710680,0
3644336,0
3640583,1
3705138,0
3678760,0
3665800,0
3727500,0
3727298,1
3740248,0
3717860,0
3728850,0
3748279,0
3676791,1
3670338,0
3691362,0
3729814,0
3652656,0
3669255,0
3709513,0
3752967,0
3717134,0
3670550,0
3730563,0
3754068,0
3685349,0
3756755,0
3688438,0
3731791,0
3741457,0
3722833,0
3659947,0
3748565,0
3703907,0
3716719,1
3734403,0
3653081,0
3640938,1
3719699,0
3640253,0
3689426,1
3737355,1
3727977,0
3692501,0
3657095,0
3654785,0
3648532,0
3713214,0
3711013,0
3666515,1
3690004,1
3753672,0
3651889,0
3719384,0
3662224,0
3749532,1
3723358,0
3734282,1
3705171,1
3753890,0
3687974,0
3698149,1
3755175,0
3682723,0
3746119,0
3725081,0
3735751,0
3680352,0
3743065,0
3658085,0
3664982,0
3701037,0
3715337,0
3752754,0
3653646,0
3715016,0
3718590,0
3726062,0
3732701,0
3681857,1
3750536,0
3713967,0
3656316,0
3686757,0
3699927,0
3643835,0
3646572,0
3714379,0
3673101,0
3642265,0
3647774,0
3737195,0
3646740,0
3663601,0
3716393,1
3649789,0
3661863,0
3752782,0
3688793,0
3683587,1
3663806,0
3740763,1
3738966,0
3726150,1
3743140,0
3705157,0
3706583,0
3641287,0
3660890,0
3684967,0
3727828,0
3735884,0
3715468,0
3752846,0
3678136,0
3676808,0
3729363,0
3679187,1
3676793,0
3720828,0
3719131,1
3643702,0
3729835,0
3747199,0
3714575,0
3701158,0
3657749,0
3654167,1
3695220,1
3680436,0
3716093,0
3748313,0
3730522,0
3669322,0
3680088,0
3646129,0
3651515,1
3696883,0
3649922,1
3735189,0
3695789,1
3744877,0
3662873,0
3685084,0
3743472,0
3718040,0
3729503,0
3750367,0
3678240,1
3674395,0
3691377,0
3670441,0
3701305,0
3721908,0
3727131,0
3644597,0
3709263,0
3752532,0
3744702,0
3688307,0
3685547,1
3654643,0
3743928,0
3735011,1
3680764,1
3646120,0
3753277,0
3701465,0
3691064,0
3723703,0
3726262,1
3643879,0
3729359,0
3719391,0
3726340,0
3672731,1
3666166,0
3658280,0
3648946,0
3714104,1
3672076,1
3642665,1
3680177,1
3690549,0
3665815,0
3752625,0
3681843,0
3733018,0
3701475,0
3716462,0
3669629,0
3720976,1
3750838,0
3649587,0
3651211,0
3745310,0
3747758,0
3715427,0
3727539,0
3686893,0
3702589,0
3647802,0
3651313,0
3674881,0
3655636,1
3678689,0
3664515,0
3665201,0
3725639,1
3668745,0
3723679,0
3691619,0
3732913,0
3706858,0
3709547,0
3695038,0
3681039,0
3652614,0
3683517,0
3655113,1
3733210,0
3753055,0
3710852,0
3746199,0
3671341,0
3658139,0
3711363,0
3663868,0
3686671,0
3713213,0
3645756,0
3682404,0
3715467,0
3687928,0
3750236,0
3722259,0
3665993,0
3759020,0
3671947,0
3652475,0
3701957,0
3664306,0
3655916,0
3716560,0
3701663,0
3719668,0
3683912,0
3673236,1
3754283,1
3684849,0
3724477,0
3649170,0
3733846,0
3737473,1
3755361,0
3703910,0
3646009,0
3738055,0
3750601,0
3648171,0
3644926,0
3671033,0
3683469,0
3703025,1
3684577,0
3737896,0
3668654,1
3703731,0
3754147,1
3662865,0
3751635,0
3647083,0
3676717,0
3697262,0
3717422,1
3726331,1
3680795,0
3730045,1
3693669,0
3660477,1
3665852,1
3719138,0
3649281,1
3744213,0
3659394,0
3654491,1
3696114,0
3692699,0
3746581,0
3655773,0
3744822,0
3673624,0
3645044,0
3648071,0
3675840,0
3676858,0
3721110,0
3713266,0
3654481,1
3721607,0
3664222,0
3730672,0
3661609,1
3737124,0
3702211,1
3701007,0
3665143,0
3672501,1
3720894,1
3693350,0
3647395,0
3648818,0
3758873,0
3725366,1
3704265,0
3691350,0
3752434,0
3667178,0
3641013,1
3739441,1
3697845,0
3745728,0
3751793,1
3657281,0
3743583,0
3686205,0
3757031,0
3678170,1
3676750,0
3661861,0
3677591,0
3754530,0
3684391,0
3744245,0
3679454,0
3736158,0
3707125,0
3697965,0
3643503,0
3684722,0
3643705,0
3661396,0
3670668,0
3649894,0
3745760,0
3662982,0
3696299,0
3648616,1
3699705,1
3701696,0
3718222,0
3753812,0
3754316,0
3729012,0
3657224,0
3735995,0
3673617,0
3652421,0
3665997,0
3754645,0
3731678,0
3693038,0
3712135,0
3757403,0
3710366,1
3730196,0
3680935,0
3688586,0
3737032,0
3654990,0
3702539,1
3718195,1
3725115,0
3664780,0
3675809,0
3663035,0
3710665,0
3751497,1
3685745,0
3715434,0
3688053,0
3662750,0
3672207,0
3738209,0
3711551,0
3703136,0
3711126,1
3753497,0
3730782,0
3730516,0
3662617,0
3649528,0
3718329,0
3714975,0
3681348,0
3715179,0
3652917,0
3708784,0
3651232,0
3757075,0
3695125,0
3734437,0
3732266,0
3661686,0
3738636,0
3700776,1
3676475,0
3704874,0
3687701,0
3746428,0
3757119,0
3729033,0
3662069,0
3696268,0
3647452,0
3684796,1
3670165,0
3700538,0
3712129,0
3681337,0
3651342,0
3661725,1
3679685,0
3700372,0
3643097,0
3696376,0
3694685,0
3755439,0
3674661,0
3708990,0
3693639,0
3658943,1
3728313,0
3675742,0
3665765,1
3733774,0
3700906,0
3667842,0
3657210,0
3661606,0
3658972,0
3677514,0
3752072,0
3755541,0
3689555,0
3744400,0
3749509,0
3725960,0
3702286,0
3708498,1
3680650,0
3723334,0
3705920,1
3743980,0
3745126,0
3749722,0
3717342,0
3662083,0
3670540,0
3652077,0
3645921,1
3708284,0
3698258,1
3650690,0
3749036,0
3646960,0
3749311,0
3716716,0
3729642,0
3746677,0
3750411,0
3677470,1
3679555,0
3730097,1
3709161,0
3740686,0
3683200,0
3690682,0
3741938,0
3678692,0
3694614,0
3650002,0
3644319,0
3743612,0
3735899,0
3734822,0
3700744,0
3698377,1
3656946,0
3653044,0
3668574,0
3751871,1
3701357,0
3681145,1
3713789,0
3685721,0
3702059,0
3708670,1
3746657,0
3650703,0
3746068,0
3719464,0
3730347,0
3641293,0
3703430,0
3674948,0
3662675,0
3643229,0
3744943,0
3653540,0
3708699,0
3730247,0
3678574,0
3676471,0
3663718,0
3658767,0
3714846,1
3735653,0
3673880,1
3742666,0
3740063,1
3748322,0
3695221,0
3658969,0
3697480,0
3729145,1
3704041,1
3721546,0
3756388,0
3757779,0
3738496,0
3721906,0
3693106,0
3665080,0
3685654,0
3642499,0
3757818,1
3644354,0
3645098,0
3683154,0
3737827,0
3671872,1
3687485,0
3697918,0
3655944,0
3735411,0
3680962,0
3742180,0
3705553,0
3747375,0
3714364,0
3652987,0
3713892,0
3657093,1
3683658,0
3746265,0
3682350,0
3671305,0
3732453,1
3685682,0
3650839,0
3694442,0
3649843,0
3690157,0
3696238,0
3745615,0
3724049,0
3709082,1
3645773,1
3642650,0
3732781,0
3731101,0
3688664,0
3723260,0
3750782,0
3695874,0
3716634,0
3654164,0
3718197,0
3644250,0
3716599,0
3641792,0
3690548,1
3671930,0
3758789,0
3737850,0
3661680,1
3748018,0
3641597,0
3639936,0
3705641,0
3727259,0
3725671,0
3658352,0
3657242,0
3738672,0
3694110,0
3647769,0
3674850,0
3724259,1
3674427,0
3753618,0
3709914,0
3736991,0
3664052,0
3648094,0
3678740,0
3725360,1
3662513,0
3662192,0
3704309,1
3743255,0
3660051,0
3730298,0
3684309,0
3751239,0
3715581,0
3644786,0
3739579,0
3740636,0
3666992,0
3679928,0
3695171,0
3661612,0
3700478,0
3673731,0
3666432,0
3745119,0
3743182,0
3640810,0
3721765,0
3705430,0
3756356,0
3671814,0
3677140,0
3711085,1
3744607,0
3721884,0
3714923,0
3707033,0
3652708,0
3678066,1
3698139,0
3747483,0
3749515,0
3706691,0
3722763,0
3666261,0
3690984,0
3736040,1
3734122,1
3693210,0
3710189,0
3667523,0
3738751,0
3669876,0
3658804,0
3730684,0
3706866,1
3689745,1
3722488,1
3689631,0
3744234,0
3741851,1
3699435,0
3719273,0
3753031,0
3671550,0
3671184,1
3754919,0
3667043,0
3710703,0
3704127,0
3728477,0
3725586,0
3692899,0
3702859,0
3710706,1
3678946,0
3679565,0
3645080,0
3721712,1
3712636,0
3724573,1
3706174,0
3665365,0
3690646,0
3684093,0
3716722,0
3713304,0
3728499,0
3653815,0
3649979,0
3662336,0
3721060,0
3693900,0
3654077,0
3718971,0
3690937,0
3662217,1
3693986,1
3700422,0
3717230,0
3704500,0
3745344,1
3755000,0
3701434,0
3659808,0
3756575,1
3717952,0
3701754,1
3681014,0
3751383,0
3714539,1
3744750,0
3694500,0
3725329,0
3661869,0
3756911,0
3655451,0
3643267,0
3750405,0
3727053,0
3748878,0
3718747,0
3642606,0
3687383,0
3758548,0
3745438,0
3745973,0
3741932,0
3672625,1
3717052,0
3727943,0
3689403,0
3640489,0
3650204,1
3692537,0
3740733,0
3670930,1
3678022,0
3640021,0
3649836,0
3721346,0
3700630,0
3691238,0
3689542,0
3737796,1
3657716,0
3673869,0
3657938,0
3646281,0
3736360,0
3731247,0
3649912,0
3640787,0
3715045,0
3697979,0
3740221,0
3669845,1
3689028,0
3720019,0
3679347,0
3665409,1
3679508,1
3751571,0
3740380,0
3736961,0
3696595,0
3674796,0
3654738,0
3684614,1
3681739,0
3702542,0
3755975,0
3754211,0
3689289,0
3696984,0
3715346,0
3711324,1
3721342,0
3705121,0
3680272,0
3712798,0
3685859,0
3746274,0
3746698,0
3746169,0
3708213,0
3748724,0
3722052,0
3673500,0
3653898,0
3651978,0
3755768,0
3741565,0
3716391,0
3727613,0
3722558,0
3675997,1
3691576,0
3643085,1
3738251,0
3753386,0
3702158,0
3670555,1
3655075,0
3681439,0
3721960,0
3663830,1
3639781,0
3730977,0
3751392,0
3673767,1
3672509,0
3748829,0
3681825,1
3642776,0
3668969,1
3741997,0
3709497,0
3730499,0
3647308,0
3691832,0
3655314,1
3758332,0
3684918,0
3739011,0
3681966,0
3648766,0
3684774,0
3676540,0
3744282,0
3685427,0
3686160,0
3655683,0
3720606,0
3652769,0
3680578,0
3741025,0
3677475,1
3656638,0
3662400,0
3658368,0
3665581,0
3708919,0
3684551,0
3674113,0
3725638,0
3665768,0
3720690,0
3698580,0
3687854,0
3732024,0
3739739,0
3685971,0
3642654,0
3743272,0
3672585,1
3736291,0
3678515,0
3753772,0
3646044,0
3724445,0
3654851,0
3738479,0
3749110,0
3690923,0
3707880,0
3665072,0
3660795,0
3749073,0
3654612,0
3708232,0
3735807,0
3751759,1
3649625,0
3707993,1
3719649,0
3653102,0
3737087,0
3672706,0
3757356,0
3652936,0
3742840,0
3679356,0
3742664,0
3656074,0
3662563,0
3699920,0
3721419,0
3751767,1
3693887,0
3686418,0
3684492,0
3648336,0
3711804,0
3753304,0
3671778,0
3674419,0
3673735,0
3738933,1
3719778,0
3732277,1
3661088,0
3699028,0
3701138,0
3669109,1
3700176,0
3722278,0
3708016,0
3683885,0
3739571,0
3646110,0
3726408,0
3727633,0
3693114,0
3703606,0
3646667,0
3688659,0
3705079,0
3747221,0
3666877,1
3715930,0
3653573,1
3758094,0
3716414,0
3657148,0
3758773,0
3733078,0
3744525,0
3683809,0
3707119,0
3699163,1
3751202,1
3726049,0
3711169,0
3693357,0
3645942,0
3690917,0
3659268,1
3656834,0
3693240,0
3693679,0
3726375,0
3724844,0
3727303,0
3679270,0
3721435,0
3754865,0
3734151,0
3663950,0
3730536,0
3662816,0
3656694,0
3640225,0
3683295,0
3649493,0
3721502,0
3744264,1
3642771,0
3744914,1
3642784,0
3692772,0
3680545,0
3747980,0
3753312,1
3683123,1
3719620,0
3641128,0
3747808,0
3653125,0
3732425,0
3673672,0
3706458,0
3649841,0
3706211,0
3696105,0
3706080,0
3682824,1
3730834,0
3673071,1
3653845,0
3741176,0
3663730,0
3714030,0
3751086,1
3739059,0
3668867,0
3694170,1
3667278,0
3736166,0
3644412,1
3712821,0
3662125,0
3686945,0
3667077,0
3692464,1
3693690,0
3714733,0
3685660,0
3720890,0
3666016,0
3733749,0
3677025,0
3699720,1
3712488,0
3695854,0
3715615,0
3649645,0
3715193,0
3663083,0
3690632,1
3656233,1
3669404,0
3724256,1
3726623,0
3753170,0
3752092,0
3672109,0
3721541,1
3690630,0
3687662,0
3724942,0
3651709,0
3687314,0
3735812,0
3657893,0
3739424,0
3659033,1
3684418,0
3739698,0
3695822,1
3692372,0
3688064,0
3714261,1
3718581,1
3652892,0
3722721,0
3704546,0
3738733,0
3738190,1
3664954,0
3714610,0
3692068,0
3701690,1
3719463,0
3751589,0
3752903,0
3678191,0
3715250,0
3654220,0
3730967,0
3640331,0
3699218,1
3751071,1
3739624,0
3653767,0
3723277,0
3747862,1
3653026,0
3658981,0
3750239,0
